what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.close",1386049105843
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ResourceNavigator",1386049105968
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386049105968
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.close",1386049105984
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386049111609
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386049126703
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386049127265
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386049233750
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386049235281
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386049397281
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386049402484
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386049410687
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386049411812
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386050815140
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386050815953
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386056212625
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386056213234
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386056235312
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386056236171
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386056315140
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386056316765
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386056321015
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386056321843
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386056331296
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386056332296
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386058297468
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386058300234
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386058401296
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386058405687
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386058406890
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386058407328
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1386058421500
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1386058421578
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1386058421625
