what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1386136233531
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386136246156
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386136250593
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1386136265078
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1386136275281
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386136275921
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386136277093
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1386136280687
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1386136281265
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1386136281921
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1386136282531
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1386136289625
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1386136291906
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1386136295593
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386136302187
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386136305234
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1386136308015
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1386136321437
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386136323703
